1st Auto & Casualty   J1585   Professional Claims 837P
Central California Alliance for Health   10884   Eligibility 270 / 271
Central California Alliance for Health (CCAH)   CCA01   Professional Claims 837P
Central California Alliance for Health (CCAH)   CCA01   Institutional Claims 837I
Central California Alliance for Health (CCAH)   CCA01   Remits 835
Central California Alliance for Health ECM/CS   CCA10   Professional Claims 837P
Central California Alliance for Health ECM/CS   CCA10   Institutional Claims 837I
Central California Alliance for Health ECM/CS   CCA10   Remits 835
Central California Physician Partners   MVCV1   Institutional Claims 837I
Central California Physician Partners   MVCV1   Professional Claims 837P
Central California Physician Partners (Encounters)   MVCV2   Institutional Claims 837I
Central California Physician Partners (Encounters)   MVCV2   Professional Claims 837P
Central Coast Alliance Health   CPP01   Dental Claims 837D
Central Contra Costa Transit Authority - CORVEL   J1605   Professional Claims 837P
Central Florida Health   J3909   Professional Claims 837P
Central Garden & Pet Company - CORVEL   J3737   Professional Claims 837P
Central Health Medicare Plan   CHCPI   Professional Claims 837P
Central Health Medicare Plan   CHCPI   Institutional Claims 837I
Central Health MSO   CHCPI   Professional Claims 837P
Central Health MSO   CHCPI   Institutional Claims 837I
Central Hockey League    J1035   Professional Claims 837P
Central Pennsylvania Teamsters Fund   CENTRAL-PENN-TF   Eligibility 270 / 271
Central Reserve Life   34097   Professional Claims 837P
Central Reserve Life   34097   Institutional Claims 837I
Central States Funds   CENTRAL-STATES   Eligibility 270 / 271
Central States Health & Life   CENTRAL-STATES-HL   Eligibility 270 / 271
Central States Health & Life Co of Omaha Medicare Supplement   96478   Remits 835
Central States Health & Life of Omaha   CSOMAHA   Eligibility 270 / 271
Central States Health & Welfare Funds   36215   Professional Claims 837P
Central States Indemnity Medicare Supplement   95701   Remits 835
Central Valley Medical Group   CVH01   Professional Claims 837P
Central Valley Medical Group   CVH01   Institutional Claims 837I
Central Valley Medical Group   SC027   Professional Claims 837P
Central Valley Medical Group   SC027   Institutional Claims 837I
Central Valley Medical Providers CVMEDPRO   MPM59   Institutional Claims 837I
Central Valley Medical Providers CVMEDPRO   MPM59   Professional Claims 837P
Centurion   42140   Professional Claims 837P
Centurion   42140   Institutional Claims 837I
Centurion   42140   Remits 835
Centurion LLC   IHS11   Professional Claims 837P
Centurion LLC   IHS11   Institutional Claims 837I
Centurypho   36393   Professional Claims 837P
Centurypho   36393   Institutional Claims 837I
CGS Health   CGS   Eligibility 270 / 271
Chaffey Joint Union H. S. District (CA) - CORVEL   J1646   Professional Claims 837P
Chaffey Medical Group   49533   Remits 835
Chaffey Medical Group   49533   Professional Claims 837P
Chaffey Medical Group   49533   Institutional Claims 837I
Champion Payer Solutions   CPS01   Remits 835
Champion Payer Solutions   CPS01   Institutional Claims 837I
Champion Payer Solutions   CPS01   Professional Claims 837P
CHAMPVA   84146   Eligibility 270 / 271
CHAMPVA - HAC   84146   Professional Claims 837P
CHAMPVA - HAC   84146   Institutional Claims 837I
CHAMPVA - HAC   84146   Remits 835
CHAMPVA/Spina Bifida/Children of Women Vietnam Vets   CHAMPVA-SBCVV   Eligibility 270 / 271
Charming Shoppes, Inc.    J1036   Professional Claims 837P
CHC Texas   00504   Eligibility 270 / 271
CHC Texas   00504   Claim Status 276 / 277
CHCS Services, Inc.   CHCS   Eligibility 270 / 271
Chesapeake Life Insurance Co.   60601   Dental Claims 837D
Chesterfield Services, Inc.   J1479   Professional Claims 837P
Chesterfield Technologies   34154   Professional Claims 837P
Chesterfield Technologies   34154   Remits 835
Chicago Transit Authority - CORVEL   J2555   Professional Claims 837P
Childhealth Plus by Healthfirst (CHP)   80141   Professional Claims 837P
Childhealth Plus by Healthfirst (CHP)   80141   Remits 835
Childhealth Plus by Healthfirst (CHP)   80141   Institutional Claims 837I
Children First Medical Group   94321   Professional Claims 837P
Children of Women Vietnam Veterans - VA HAC   84146   Institutional Claims 837I
Children of Women Vietnam Veterans - VA HAC   84146   Professional Claims 837P
Children of Women Vietnam Veterans - VA HAC   84146   Remits 835
Children’s Hospital Orange County (CHOC) Health Alliance   CHOC1   Professional Claims 837P
Children’s Hospital Orange County (CHOC) Health Alliance   CHOC1   Institutional Claims 837I
Children’s Hospital Orange County (CHOC) Health Alliance   CHOC1   Remits 835
Children's Medical Alliance   CMA01   Professional Claims 837P
Children's Medical Alliance   CMA01   Institutional Claims 837I
Children's Mercy PCN   CH-MERCY   Eligibility 270 / 271
Children's Physicians Medical Group (CPMG)   RCHN1   Professional Claims 837P
Children's Physicians Medical Group (CPMG)   RCHN1   Institutional Claims 837I
Children's Physicians Medical Group (CPMG)   RCHN1   Remits 835
Children's Specialists of San Diego II   CSSD2   Professional Claims 837P
Children's Specialists of San Diego II   CSSD2   Remits 835
Chinese Community Health Plan   94302   Professional Claims 837P
Chinese Community Health Plan   94302   Institutional Claims 837I
Chinese Community Health Plan   94302   Remits 835
Chireno ISD   J3874   Professional Claims 837P
ChiroCare   LNDMK   Professional Claims 837P
ChiroCare   LNDMK   Remits 835
Chiropractic Care of Minnesota   LNDMK   Professional Claims 837P
CHOC Health Alliance   CHOC1   Professional Claims 837P
CHOC Health Alliance   CHOC1   Institutional Claims 837I
CHOC Health Alliance   CHOC1   Remits 835
Choice Medical Group   CMG01   Remits 835
Choice Medical Group   CMG01   Professional Claims 837P
Choice Medical Group   CMG01   Institutional Claims 837I
Choice Physicians Net CoachellaMed    CPNCO   Institutional Claims 837I
Choice Physicians Net CoachellaMed    CPNCO   Remits 835
Choice Physicians Net CoachellaMed    CPNCO   Professional Claims 837P
Choice Physicians Network   CPN01   Professional Claims 837P
Choice Physicians Network   CPN01   Institutional Claims 837I
Choice Physicians Network   CPN01   Remits 835
Choice Physicians Network - Amada Health   CPNA1    Institutional Claims 837I
Choice Physicians Network - Amada Health   CPNA1    Professional Claims 837P
Choice Physicians Network - Live Well   CPNLW   Remits 835
Choice Physicians Network - Live Well   CPNLW   Institutional Claims 837I
Choice Physicians Network - Live Well   CPNLW   Professional Claims 837P
Choice Physicians Network - MD Senior Care   CPNMS   Remits 835
Choice Physicians Network - MD Senior Care   CPNMS   Institutional Claims 837I
Choice Physicians Network - MD Senior Care   CPNMS   Professional Claims 837P
Choice Physicians Network Advent Health Medical Corporation   CPNAH   Institutional Claims 837I
Choice Physicians Network Advent Health Medical Corporation   CPNAH   Professional Claims 837P
Choice Physicians Network All United Medical Group   CPNAU   Remits 835
Choice Physicians Network All United Medical Group   CPNAU   Professional Claims 837P
Choice Physicians Network All United Medical Group   CPNAU   Institutional Claims 837I
Choice Physicians Network Horizon Valley Medical Group   CPNHV   Institutional Claims 837I
Choice Physicians Network Horizon Valley Medical Group   CPNHV   Professional Claims 837P
Choice Physicians Network Nivano Physicians   CPNNP   Remits 835
Choice Physicians Network Nivano Physicians   CPNNP   Professional Claims 837P
Choice Physicians Network Nivano Physicians   CPNNP   Institutional Claims 837I
CHORUS Community Health Plan (CCHP)   251CC   Professional Claims 837P
CHORUS Community Health Plan (CCHP)   251CC   Institutional Claims 837I
CHP Direct   CHP-DIRECT   Eligibility 270 / 271
Christian Brothers Services   38308   Professional Claims 837P
Christian Brothers Services   38308   Institutional Claims 837I
Christian Brothers Services   38308   Dental Claims 837D
Christian Brothers Services   38308   Remits 835
Christian Brothers Services   CHRISTIAN-BROS   Eligibility 270 / 271
Christian Care Ministries (MediShare)   59355   Professional Claims 837P
Christian Care Ministries (MediShare)   59355   Institutional Claims 837I
Christian Care Ministries (MediShare)   CHRISTIAN-CARE   Eligibility 270 / 271
Christian Health Aid   98628   Professional Claims 837P
Christian Health Aid   98628   Institutional Claims 837I
Christiana Care VBR   VB002   Professional Claims 837P
Christiana Care VBR   VB002   Institutional Claims 837I
Christus Health - USFHP   90551   Institutional Claims 837I
Christus Health - USFHP   90551   Professional Claims 837P
Christus Health - USFHP   90551   Remits 835
Christus Health Medicare Advantage   10629   Professional Claims 837P
Christus Health Medicare Advantage   10629   Institutional Claims 837I
Christus Health Medicare Advantage   10629   Remits 835
Christus Health Medicare Advantage   CHRISTUS-MA   Eligibility 270 / 271
Christus Health Plan   45210   Professional Claims 837P
Christus Health Plan   45210   Institutional Claims 837I
Christus Health Plan   CHRISTUS-HP   Eligibility 270 / 271
CHRISTUS Health Plan Texas HIX   52106   Institutional Claims 837I
CHRISTUS Health Plan Texas HIX   52106   Professional Claims 837P
CHRISTUS Health Plan Texas HIX   CHRISTUS-TX-HIX   Eligibility 270 / 271
​Chubb (legacy Chubb & Son) - Auto   C1052   Professional Claims 837P
​Chubb (legacy Chubb & Son) - WC   J1554   Professional Claims 837P
Chubb Services   J1561   Professional Claims 837P
Church Mutual Insurance Company   J1725   Professional Claims 837P
Church Mutual Insurance Company (Auto)   J1264   Professional Claims 837P
CIGNA   62308   Remits 835
CIGNA   62308   Professional Claims 837P
CIGNA   62308   Institutional Claims 837I
CIGNA   62308   Dental Claims 837D
CIGNA - PPO   62308   Professional Claims 837P
CIGNA - PPO   62308   Institutional Claims 837I
CIGNA - PPO   62308   Dental Claims 837D
CIGNA - PPO   62308   Remits 835
CIGNA For Seniors   62308   Professional Claims 837P
CIGNA For Seniors   62308   Institutional Claims 837I
CIGNA For Seniors   62308   Dental Claims 837D
CIGNA For Seniors   62308   Remits 835
CIGNA Health Plan   62308   Professional Claims 837P
CIGNA Health Plan   62308   Institutional Claims 837I
CIGNA Health Plan   62308   Dental Claims 837D
CIGNA Health Plan   62308   Remits 835
CIGNA HealthCare   62308   Professional Claims 837P
CIGNA HealthCare   62308   Institutional Claims 837I
CIGNA HealthCare   62308   Dental Claims 837D
CIGNA HealthCare   62308   Remits 835
CIGNA Healthcare   62308   Claim Status 276 / 277
CIGNA Healthcare   62308   Eligibility 270 / 271
CIGNA Healthcare for Seniors (Medicare)   62308   Professional Claims 837P
CIGNA Healthcare for Seniors (Medicare)   62308   Institutional Claims 837I
CIGNA Healthcare for Seniors (Medicare)   62308   Dental Claims 837D
CIGNA Healthcare for Seniors (Medicare)   62308   Remits 835
Cigna HealthSpring   63092   Institutional Claims 837I
Cigna HealthSpring   63092   Remits 835
Cigna HealthSpring   63092   Professional Claims 837P
Cigna HealthSpring   HEALTHSPRING   Eligibility 270 / 271
Cigna Healthspring   HEALTHSPRING   Claim Status 276 / 277
CIGNA PPA   62308   Professional Claims 837P
CIGNA PPA   62308   Institutional Claims 837I
CIGNA PPA   62308   Dental Claims 837D
CIGNA PPA   62308   Remits 835
CIGNA Premier Plus   62308   Institutional Claims 837I
CIGNA Premier Plus   62308   Dental Claims 837D
CIGNA Premier Plus   62308   Remits 835
CIGNA Premier Plus   62308   Professional Claims 837P
CIGNA Private   62308   Professional Claims 837P
CIGNA Private   62308   Institutional Claims 837I
CIGNA Private   62308   Dental Claims 837D
CIGNA Private   62308   Remits 835
CIM Insurance Corporation   C1028   Professional Claims 837P
Cincinnati Insurance   J1562   Professional Claims 837P
Citizens Choice Health Plan (Fee For Service)   CCHPC   Institutional Claims 837I
Citizens Choice Health Plan (Fee For Service)   CCHPC   Remits 835
Citizens Choice Health Plan (Fee For Service)   CCHPC   Professional Claims 837P
Citizens Insurance Company of America   J1582   Professional Claims 837P
Citizens of Humanity - CORVEL   J3759   Professional Claims 837P
Citizens Security Life Insurance Company   CSLIC   Remits 835
Citrus Memorial Health Foundation Inc.   J3908   Professional Claims 837P
Citrus Valley Health Partners   J1613   Professional Claims 837P
Citrus Valley IPA   NMM01   Professional Claims 837P
Citrus Valley IPA   NMM01   Institutional Claims 837I
Citrus Valley IPA   NMM01   Remits 835
Citrus Valley Physicians Group (CVPG)   PDT01   Professional Claims 837P
Citrus Valley Physicians Group (CVPG)   PDT01   Institutional Claims 837I
Citrus Valley Physicians Group (CVPG)   PDT01   Remits 835
Citrus World, Inc.   J1945   Professional Claims 837P
City of Adelanto   J3867   Professional Claims 837P
City of Amarillo Group Health Plan   60054   Professional Claims 837P
City of Amarillo Group Health Plan   60054   Institutional Claims 837I
City of Amarillo Group Health Plan   60054   Dental Claims 837D
City of Amarillo Group Health Plan   60054   Remits 835
City Of Arlington   A0033   Professional Claims 837P
City of Austin   74234   Professional Claims 837P
City of Banning (CA) - CORVEL   J1792   Professional Claims 837P
City of Baytown - CORVEL   J3955   Professional Claims 837P
City of Beverly Hills - CORVEL   J2104   Professional Claims 837P
City of Blythe (CA) - CORVEL   J1794   Professional Claims 837P
City of Desert Hot Springs (CA)   J1799   Professional Claims 837P
City of El Paso   A0046   Professional Claims 837P
City of Fort Worth (TX)   J1680   Professional Claims 837P
City of Fountain Valley (CA) - CORVEL   J1632   Professional Claims 837P
City of Gardena (CA) - CORVEL   J1634   Professional Claims 837P
City of Glendale (AZ)   J1800   Professional Claims 837P
City of La Mesa 11 (CA) - CORVEL   J1711   Professional Claims 837P
City of Laguna Hills (CA) - CORVEL   J1653   Professional Claims 837P
City Of Lake Charles (La) - CORVEL   J1981   Professional Claims 837P
City of Miami Beach (FL)   J1946   Professional Claims 837P
